Train_No,Train_Name,Station_Name,Station_Code,Delay,Zone
12702,HUSSAINSAGAR EX,HYDERABAD DECAN,HYB,1,SCR
12702,HUSSAINSAGAR EX,BEGUMPET,BMT,7,SCR
12702,HUSSAINSAGAR EX,VIKARABAD JN,VKB,15,SCR
12702,HUSSAINSAGAR EX,TANDUR,TDU,15,SCR
12702,HUSSAINSAGAR EX,SERAM,SEM,18,SCR
12702,HUSSAINSAGAR EX,CHITTAPUR,CT,21,SCR
12702,HUSSAINSAGAR EX,WADI,WADI,25,SCR
12702,HUSSAINSAGAR EX,SHAHABAD,SDB,27,SCR
12702,HUSSAINSAGAR EX,KALABURAGI JN,KLBG,30,SCR
12702,HUSSAINSAGAR EX,GANAGAPUR ROAD,GUR,26,SCR
12702,HUSSAINSAGAR EX,SOLAPUR JN,SUR,38,SCR
12702,HUSSAINSAGAR EX,KURDUVADI,KWV,41,SCR
12702,HUSSAINSAGAR EX,PUNE JN,PUNE,14,SCR
12702,HUSSAINSAGAR EX,KALYAN JN,KYN,21,SCR
12702,HUSSAINSAGAR EX,DADAR,DR,21,SCR
12702,HUSSAINSAGAR EX,C SHIVAJI TERM MUMBAI,CSMT,3,SCR
